month,tag,heat,content
5,3681,238.9,什么才是人生的万能符什么才能让我们的未来不再迷茫相信内心的力量努力向前你就是自己的神最新短剧无神论相约直播传送门
5,3682,339.40000000000003,独家彩虹合唱团指挥内心独白曝光你可能不知道他的名字但一定听过神曲张世超你昨天晚上到底把我家钥匙放在哪里了你可能不知道他所创立合唱团的名字但一定知道他所带红的流行语感觉身体被掏空戳文章走进彩虹合唱团总指挥
5,3683,1076.5,这个保安火了一脚踢飞溜进大门的老鼠近日一段视频引起热议画面中突然蹿出一只小老鼠飞速冲进小区只见保安小哥左脚一记干脆利落停球截住了老鼠的去路变更支撑脚后右脚凌空开大脚将这只想钻空子的小老鼠一脚踢开网友这小区保安太严了路过都不行
5,3684,936.5,改正了韩亚航空修改页面标注将台湾列入中国一栏据韩国朝鲜日报日报道包括韩亚航空在内的韩国部分航空公司修改了相关标注将此前在东南亚分类下的台湾移至中国一栏变更标注为中国大陆及港澳台此外还有部分公司正在讨论标注方法
5,3685,380.6,提升交际能力的条小小建议植根于内心的修养往往体现在易被忽视的小细节中愿你成为一个优雅的人
5,3686,854.9000000000001,小孩才随便崩溃成年人要学会自控没有谁的二十几岁是轻松过来的工作中受到委屈自己排解生活中遇到麻烦努力解决成长路上的迷茫和孤独你必须独自经历人生没有容易二字最怕你在挫折面前只是顾影自怜既然没有未卜先知的能力那就做好万无一失的准备转发为自己加油
5,3687,374.5,你是否只过了天然后重复了遍想读书看两页就困说健身只练了三天每次都下定决心最后还是变成一天重复一天人生像场马拉松如果上半程耽误了下半程还能尽力跑总会好过全程懒散到不了目的地的人五月最后一天迎头赶上大步向前相信自己早安
5,3688,2946.8,致敬为生命逆行的英雄一路走好日又一名消防战士在救援时不幸牺牲将生命定格在岁从开锁扛煤气罐抱小猫小狗到与烈焰拼搏跟死神争抢有一群人在危难时义无反顾向死而生给世界留下逆行身影岁月静好因为有烈焰赤子默默守护深切缅怀消防英烈
5,3689,471.0,最近好多人都说后的朋友圈都是三天可见十八岁的小编我就不服气了你们的朋友圈是怎么设置的
5,3690,285.0,毕业季给自己画个同学录吧还记得和他们在一起的故事吗你当初的同学录上写着什么呢
5,3691,157.9,有什么想留言的吗抓紧机会哟
5,3692,281.59999999999997,以舰为家以鸥为伴万里巡边浪作床戳一起来看常年生活在舰艇上官兵的一天
5,3693,1235.5,脱发的人聪明又长寿荷兰大学研究发现不易患心血管疾病九成脱发雄激素水平过高雄激素分泌多体内的胆固醇分子不易积聚在血管壁上更长寿脱发者毛囊相关的一个基因能有效抗衰老更聪明高雄激素水平有利右脑正常生理活动的开发和维持还有什么理由嘲笑脱发的人
5,3694,977.9,萌到血槽空来看珍稀雪虎五胞胎近日山东济南野生动物世界的雪虎五胞胎齐亮相呆萌眼神超治愈五个宝宝的名字是万多网友合力选定的分别是雪泰雪衡雪华雪恒雪嵩雪虎是孟加拉虎的变异种出现概率仅十万分之一是世界珍稀濒危物种转给
5,3695,1680.9,险小女孩翻窗坠下他狂奔米徒手接住近日重庆一综合市场附近一小女孩从二层窗户翻出掉在一楼门市上方雨棚上随时可能摔下正在打电话的门市老板张云看到立即扔下电话狂奔米在孩子掉下的瞬间将其一把接住事后他说心里也怕但当时就想把她救到
5,3696,634.4,毕业不说再见不忍分别好在我的世界有你路过
5,3697,853.0,大神玩磁铁系列不仅有种建筑之美的艺术感严丝合缝的构造和磁铁相撞的清脆响声也让人非常满足啊
5,3698,243.20000000000002,世界无烟日请不要让我再伤心今天是世界卫生组织发起的第个世界无烟日吸烟如同活受罪癌变速度扬鞭催有调查显示在个发展中国家中中国烟民戒烟愿望倒数第一吸烟死不了人没什么大不了的戒烟会发胖生病这些借口都站不住脚今天为自己和家人戒烟吧
5,3699,681.1,红旗文稿警惕认清资本逻辑不做网络棋子近年来资本逻辑出现的频率越来越高但是你真的了解它吗其影响网络舆论导向的表现和方式是什么戳文章带你认清网络背后的资本逻辑
5,3700,941.1,南京大屠杀纪念馆前儿童用石头打水漂引争议你知道这些石子的寓意吗近日几名儿童在把地上的石子丢入水池中嬉闹家长却在旁边围观拍照的视频在网上引起热议纪念馆表示纪念馆里的石子都有特定意义不论是哪种石子参观者都不应投掷转发警示
5,3701,779.1999999999999,别去这个地方又成网红警察蜀黍实力劝退南京江宁区一段铁路因两旁被大量绿色植被环绕年轻人常去拍照被称为爱情隧道但发布微博实力劝退游客铁路仍在运营有安全风险不是景区缺乏基础设施不要轻信网上的滤镜修图网友来自官方的嘲讽劝退
5,3702,1625.6000000000001,河南小凤雅事件真相出来了谁该反思近日河南岁女童王凤雅的离世引发了轩然大波一些自媒体质疑其父母诈捐将原本筹救女的善款挪用去给儿子治病其重要证据仅是一个截图后证实该费用由另一家基金会资助和给女儿治病完全两码事经警方调查确认王凤雅家当初筹款万元
5,3703,165.70000000000002,恭喜等名用户获得逢考必胜限定抱枕微博官方唯一抽奖工具对本次抽奖进行监督结果公正有效公证链接
5,3704,1596.0,这家蛋糕店从不说欢迎光临却收获万个赞广州有一家无声的面包店店里的员工几乎都是聋哑人士出单收款打包一切都在无声中进行员工全靠纸笔和手语和顾客交流尽管点餐买单时间稍长这家店依然生意不错网友他们无声的微笑好治愈
5,3705,1730.5,咦你还有两幅嘴脸呢据网友在沃尔玛中文官方网站中使用了标准的中国地图但在国际网站中使用的中国地图明显缺少我国宝岛台湾藏南等地区网友这不是第一次了吧
5,3706,537.4,第一批后已成为大学教授网友请收下我的膝盖二十多岁可以做什么有人在挑灯夜读备战考研有人在四处投简历找工作还有人初入职场摸爬滚打近日一批后学霸教授博导引发热议同样是二十几岁看看他们在做些什么
5,3707,332.6,您的随手转发或许就能帮失踪孩子早日和家人团圆今天团圆系统四期上线团圆系统上线两年来共发布名儿童失踪信息找回儿童名找回率为如何利用该平台戳图一起转发让更多人知道帮宝贝回家
5,3708,1035.3,三名小伙为救人放弃考试主考方决定安排重考气象行业职业技能竞赛每两年举办一次高育兴三人驱车赶往考场途中发现一三轮车侧翻在路旁水沟车内人倒在地上一多岁的奶奶腿部受伤一男婴昏迷不醒为救人人放弃考试主考方得知后决定安排重考
5,3709,913.4,就算大雨让这座城市颠倒老师会为你架起彩虹桥月日山东济南槐荫区实验学校孩子们下课出来发现下起了大雨十几位老师排着队为孩子们撑起伞架起彩虹桥一位女生说同学们从伞下面过去没有沾到水我们心里觉得特别温暖家长也纷纷为老师们赞
5,3710,677.8000000000001,来吸小脑斧东北虎三胞胎争宠太萌了云南野生动物园里的东北虎三胞胎满月啦三只小老虎又是跑又是叫的还舔起了摄像头戳萌萌哒
5,3711,815.8000000000001,假如时光倒流你最想干的一件事是什么
5,3712,662.0,这不是电影零距离跟拍我国家级反恐部队实战训练加油猎鹰突击队是国家级反恐拳头部队一弹两孔一招制敌搜排一体米外一枪命中角硬币他们的各项训练都近乎极致一段视频走近猎鹰突击队零距离感受国家级反恐部队的实战训练转致敬中国军人
5,3713,476.90000000000003,机长刘传健还原细节当时心里纠结下降速度根本拉不到副驾驶川航机长刘传健表示自己不是萨利机长此次安全备降反映的是中国民航业的成绩当时最纠结的是为了安全尽快下降还是坚持一下他说副驾驶飞出窗外无法拉他回来根本够不着戳
5,3714,316.5,你真的懂得吃吗夏天就快到了收下这份入夏养生攻略一想到炎热的天没法淡定还没准备好暴躁易怒心烦意乱睡眠不宁面部浮肿食欲不振怎么破古话说得好安身之本必资于食饮食对于健康的重要性不容小觑入夏养生攻略从饮食做起
5,3715,577.9,今天纪念卡尔马克思年月日卡尔马克思诞生于德国小城特里尔两个世纪风云变幻马克思和以他名字命名的思想始终指引着人类追寻理想社会的方向今天马克思诞辰周年重温共产党宣言感悟真理力量他的英名和事业将在这片土地上永世长存
5,3716,284.90000000000003,国际家庭日给家人一个爱的抱抱吧我喜欢一回家就有暖洋洋的灯光在等待我喜欢一出门就为了家人和自己的理想打拼月日国际家庭日给家人一个拥抱一个电话一个吻转发你关心的人让知道你的爱
5,3717,2063.4,戒烟或不在公共场合吸烟你我在行动加油烟草每年杀死万中国人其中万是不吸烟的无辜生命据国家卫健委资料显示中国青少年吸烟率达有亿儿童遭受二手烟危害看易烊千玺关晓彤王嘉陈漫参与拍摄的控烟宣传片拒绝烟草转发承诺
5,3718,731.6,国外饲主家里添了一窝小奶基满分治愈命给你命给你
5,3719,583.6999999999999,今天执业护士资格考试今年的执业护士资格考试将在月日月日进行考试流程成绩管理证书申请更多内容请戳
5,3720,654.7,秒杀张学友演唱会公安法院联手博览会上抓了名老赖最近第六届矿博会在湖南郴州举行湖南郴州市公安局和法院联手在矿博会期间通过身份验证系统查获了名老赖其中人当即履行执行款共元比张学友演唱会效率高多了
5,3721,381.2,诗经中最美的句话句句生香死生契阔与子成说执子之手与子偕老我心匪石不可转也我心匪席不可卷也原来语言可以这么精简这么美
5,3722,1169.7,著名电影演员王丹凤去世据文汇报电影演员王丹凤于日凌晨在华东医院逝世享年岁王丹凤是年新中国首次推出的二十二大影星之一被誉为小周璇曾出演过电影红楼梦中林黛玉一角她演唱的脍炙人口的儿歌小燕子成为永恒的经典一代女神谢幕致敬
5,3723,616.0,毕业论文答辩现场的那些奇葩事儿想想都忍不住要笑五月各高校纷纷开始论文答辩同学们为了答辩合格想尽办法也闹出了不少笑话一起来看毕业论文答辩现场都有哪些奇葩事
5,3724,495.8,转给有需要的爸妈萌娃独自报警思维清晰这才是教科书级的报警教育月日福建石狮一名岁萌娃打电话报警嘤嘤嘤妈妈不见了虽然哭的很伤心但民警问他地址和父母联系方式他都能准确说出民警赞他着急却不失冷静教科书级报警
5,3725,1687.1,喜欢爱都请克制粉丝追星致航班延误小时日晚上海虹桥机场多名粉丝为了追随自己偶像买机票全程跟踪他们堵在登机口拍自己偶像的一举一动导致原定于起飞的国航航班延迟到才起飞起飞后经济舱的粉丝又齐刷刷奔向头等舱对此团团提醒追星要理智
5,3726,1038.5,厉害国内六地同时试种海水稻月日袁隆平海水稻团队启动中华拓荒人计划在我国五大主要盐碱地类型和延安南泥湾次生盐碱与退化耕地共六地同时进行水稻插秧拓荒袁隆平说海水稻计划发展到亿亩每亩按最低公斤算可年增产亿公斤
5,3727,354.9,关键时刻能救命必知防灾减灾知识扩地震台风洪水泥石流自然灾害随时可能发生及时自救才更有生存希望地震被困如何求救高层建筑火灾怎样逃生海啸来临有哪些征兆今天汶川地震年暨全国第十个防灾减灾日平时留心一眼灾时救你一命现在就了解转发
5,3728,256.5,六一晚会主题歌花开新时代曝光不到天就是六一儿童节了年六一晚会主题歌花开新时代新鲜出炉啦这首主题歌由杨启舫作词舒楠作曲歌词朗朗上口旋律轻快优美展现了孩子们在新时代的阳光下健康生活快乐成长的喜悦大家一起来听听吧
5,3729,585.6,积累词汇时间到公园将西门翻译成这可不行近日有网友发现北京某公园将西门翻译成引人发笑公共场所的英文翻译规范你都了解吗拉面豆腐这些美食的标准英文名是什么权威译写规范涵盖旅游文化等个领域考研四六级用得上转
5,3730,237.79999999999998,秒见证中国核电成就探秘华龙一号神秘中国芯
5,3731,452.5,件提升幸福感的小事呐做人呢最重要就是开心当你负能量爆棚的时候或许这些方法可以拯救你
5,3732,1147.0,她们饱受摧残侥幸存活却痛苦一生营销号却将其称为性别优势她们身心俱损屈辱伴随一生她们未赢得道歉死不瞑目她们盼望讨回公道却无异与虎谋皮哪怕慰安妇全都凋零历史伤痕也难愈合哪怕时间流逝有一种罪恶却冲刷不掉
5,3733,373.1,把车停在米高空是什么体验山西现车库界的擎天柱近日太原市惊现米高的立体车库该车库为垂直升降式立体车库采用全自动停车系统只要将车停好扫二维码付款汽车就会被自动停放到高空空位中它占地平方米共层可停放辆车戳视频感受下
5,3734,2223.3999999999996,红旗文稿警惕文化虚无主义在国内网络舆论场上有一部分被网民称作公知美分精日的人物总是挖空心思地制造话题大肆泼投文化虚无主义的迷魂汤和毒气弹妄图动摇中华文化立场销蚀社会主义核心价值观兜售西方价值观这类言论有哪些表现又该如何治理
5,3735,293.4,急转毕业前这些关于档案的问题一定要知道档案有什么用最常见的存放档案方法有哪些张图毕业生档案处理全攻略
5,3736,673.1999999999999,确认过眼神原来你是人民币上的人来直播间聊个十块钱的看直播还有神秘礼物相送哦相约直播传送门
5,3737,412.70000000000005,你还敢玩吗激光笔两秒点燃火柴十秒射穿六层报纸在夜晚的街巷不少商贩兜售激光笔实验结果令人乍舌激光笔不但迅速点燃火柴还在不到秒时间烧穿了厚厚页报纸警告千万千万别拿激光笔照眼睛
5,3738,4169.5,这条微博为名烈士而转年的今天贝尔格莱德时间晚北京时间日凌晨以美国为首的北约悍然用导弹袭击中国驻南斯拉夫大使馆造成多名使馆人员受伤岁的新华社女记者邵云环岁的光明日报记者许杏虎及其岁的妻子朱颖牺牲今天缅怀烈士
5,3739,558.5,下雨天少年撑伞为车祸伤者挡雨看见阿姨躺在地上都是血就想为她挡一下雨尽自己能力去帮助她近日贵州平塘一摩托车驾驶员在车祸中倒地头部流血不止当时天正下着雨平塘县第二中学学生罗兴看到后赶紧过去为伤者撑伞直到救护车赶到才默默离开
5,3740,848.1999999999999,转发向我们身边的英雄致敬他在惊魂时刻力挽狂澜完成世界级备降他面对歹徒义无反顾朝着危险逆行他身临险境奋力推开群众的姿势被永远定格他们或为岁月静好负重前行或默默坚守甘愿无名他们都是英雄转起致敬每一位英雄
5,3741,1751.3,秒这场救援每一帧都让人捏把汗近日浙江江山一名岁的男孩为给家人送伞不慎跌入水流湍急的路边排水渠中危急关头驾车路过的徐卫华一家挺身而出与附近村民合力救起男孩仅用秒转发为身边的超人们点赞
5,3742,228.0,如何用六个月的时间做出一颗电力的无线通信芯片让我们先抓住一位神秘嘉宾揭秘国网芯的奥秘
5,3743,453.8,我们为了心中的那个梦想去拼搏努力奋斗加油吧少年加油
5,3744,239.3,转存这几招专治考试紧张焦虑四六级考试高考应聘考试很多考生在临考前和考试时容易紧张如何缓解紧张情绪考前睡不着怎么办戳视频转给容易紧张的小伙伴
5,3745,8625.400000000001,关注筑梦计划新兴青年群体迎接五四青年节由共青团中央社会联络部和联合制作的将于月日本周日晚十点播出网络作家独立音乐人手工艺人等优秀新兴领域青年代表相聚共同感受青春的力量和温度让我们一起向上吧青年
5,3746,1641.6999999999998,凭什么入党入团的先上我要求参加阻击亲啊在为革命牺牲方面我们有优先权
5,3747,808.9,迎面飞刀他反而上前我背后有群众近日杭州采荷派出所接警称有人蛮力撞门影响邻居生活民警赶到后见一男子满身酒气并与一女子争执男子突然抄起刀朝女子扔去千钧一发之时民警程永跃攥拳挡了一下所幸是刀背砍到手臂他说我不能躲我背后有群众
5,3748,701.8,小学生洗手掉入急流四人跳水上演生死时速日金华市仙源湖实验学校门口上演一场生死时速该校教师程超朱海峰和两位路人先后跳入湍急的梅溪用时分钟成功接力救起孩子目前孩子已无大碍随手转发感谢未留姓名的两位路人和勇敢的中国好人
5,3749,468.59999999999997,转发每一张都能当壁纸近日国外媒体发布了一组名为的图集从宁静的乡村到繁华的都市从一望无垠的沙漠到波光粼粼的湖泊中华大地上的纷繁美景以及多变的地势地形令人如痴如醉更多美图
5,3750,2446.2000000000003,年夏病重期间邓稼先坚持要去天安门广场看一看面对高耸的人民英雄纪念碑邓稼先问身边工作人员再过几十年还有人记得我们吗
5,3751,588.5999999999999,大学生西部计划愿计划中有你戳趁青春开启一场不悔的旅程加油
5,3752,741.4,国产水墨动画短片二胡超唯美的中国风
5,3753,748.4,最新总结的这些词哪些你最感同身受
5,3754,516.5,青春是什么他们给出这样的答案你的答案呢
5,3755,792.4000000000001,最新消息中国与布基纳法索复交月日下午国务委员兼外交部长王毅在北京同布基纳法索外长巴里签署中华人民共和国与布基纳法索关于恢复外交关系的联合公报即日两国正式恢复大使级外交关系戳内含地图
5,3756,425.8,一起来听康辉朗诵天上的街市
5,3757,610.9,有创意萌萌哒环保公益广告你随手一扔的小垃圾将会成为玩具小世界里的浩大工程看完你还乱扔垃圾吗
5,3758,277.20000000000005,今晚再度启程今晚将打开三封汶川地震救灾人员的书信将带来一封怎样的陆军司令员写给士兵的关怀信李亚鹏念读的年前海峡两岸一封预见未来的信又是什么样的回溯那份的感动
5,3759,361.70000000000005,关于学位服你了解多少毕业季大学校园里常能看到身穿学位服的同学合影留念这些学位服垂布色彩很多样有粉的黄的白的等这些颜色分别代表什么学位服该如何正确穿戴穿学位服照相要注意啥转存张图分享给所有学生
5,3760,511.9,伤疤是你最美的勋章特警张劼父亲含泪家书年为阻止嫌犯引爆汽油桶用血肉之躯冲进火海因此身受重伤同为警察的父亲看着儿子咬牙与伤痛做斗争除了心疼还有满满的骄傲过去你以我为荣今后我永远为你骄傲虎父无犬子向英雄家庭致敬
5,3761,865.0,燃爆了海军陆战队征兵宣传片三栖精锐邀你组队海上蛟龙陆地猛虎空中雄鹰中国人民解放军海军陆战队是一支三栖精锐作战力量下辖蛟龙突击队和两栖霸王花两支明星部队荣耀的时刻真正到来最强战队邀你来战
5,3762,6585.1,西部计划愿计划中有你年大学生志愿服务西部计划招募开始啦广大有理想有本领有担当的青年们对说的就是你了解一下计划招募选派名志愿者月日至月日报名流程戳趁青春开启一场不悔的旅程
5,3763,979.1,万万没想到王尼玛这个名字背后还有这样一个充满温情的故事戳和一起期待今晚的
5,3764,410.59999999999997,米亚洲国家实施的最深大陆科学钻井在中国诞生今日据自然资源部中国地质调查局公布我国在松辽盆地成功实施深度为米的大陆科学钻探工程这是亚洲国家实施的最深大陆科学钻井松科二井攻克诸多重大技术难题并自主研发了多项适用技术转起祝贺
5,3765,727.0,法院将老赖名单制成视频电影开始前公映泸州市合江县法院更是将失信被执行人名单制作为视频广告用于电影前曝光个老赖大头照以及涉案信息清晰地展现在大银幕上此外此视频还在人流最密集处的户外大屏公交车车载电视上同步上线滚动播出
5,3766,449.59999999999997,防治中小学生欺凌国务院教育督导办提出个落实日前国务院教育督导委员会办公室印发关于开展中小学生欺凌防治落实年行动的通知各教育部门要明确学生欺凌防治工作机构和防治工作负责人学校要成立学生欺凌治理委员会每学期至少开展一次学生欺凌专题教育还有哪些重要内容戳
5,3767,2839.0,世界级备降机长刘传健副驾身体飞出一半全靠自己经验判断降落在驾驶舱失压气温迅速降到零下多摄氏度仪器多数失灵的情况下川航机长刘传健的备降被业内称为世界级备降刘传健说在自动设备不能提供帮助情况下靠毅力掌握方向杆完成返航迫降
5,3768,569.2,被耽误的歌手医生唱心电图之歌走红心电图的十七步是分析心电的基础二附院医生范博渊写了首歌把难记知识点串起来受到学生一致好评范博渊说这帮孩子被心电图折磨得不行了我来想招救一下他们网友唱歌和学医更配哦
5,3769,224.7,恭喜等名用户获得荣耀手机微博官方唯一抽奖工具对本次抽奖进行监督结果公正有效公证链接
5,3770,1057.0,提拔我呀以为是部古装大片万万没想到近日推出消防公益宣传片其画面场景堪比古装大片片中四字暗号更是创意十足看完这个视频轻松学会使用灭火器网友消防宣传界奥斯卡是你的了
5,3771,749.9000000000001,转发帮这名被拐卖孩子找妈妈你知道吗有这样一群孩子他们可能从未能在妈妈怀中撒娇可能至今不明白妈妈的含义他们都是打拐行动中被解救的孩子你愿为这名被拐孩子转发吗帮宝贝寻找亲人转给更多人
5,3772,96416.8,赢了中国队赢了刚刚结束的季中冠军赛来自中国的战队战胜来自韩国的战队这是时隔三年中国战队再次摘得英雄联盟季中赛世界冠军转发祝贺
5,3773,20800.0,那些贴在他们身上的标签都是限量级的皮肤后不断被质疑看衰的一代人他们背负着被人贴在身上的各种标签在自己的青春里倔强地独自修炼闯关最终活成了最硬核的玩家身上穿着限量级的皮肤
5,3774,346.3,登战机近距离感受雄鹰的力量轰隆隆轰鸣声中战机舒展双翼如利刃出鞘般刺向天际月日军地青年典型来到东部战区航空兵某旅训练场观摩飞行训练和外场机务维护工作他们登上战机近距离感受雄鹰的力量加油
5,3775,4258.2,他们就是川航机组人员转发向他们致敬
5,3776,468.79999999999995,秒带你发现新疆不知道的美新疆有着地球上所有的陆地景观有个世居民族这里既有国际范儿又有民族范儿在这里有人拒绝复制不复制别人也不复制自己有人为保护动物养狼有人养蜂二十多年从副业搞成专业秒看新疆的美
5,3777,6235.6,情感教主的邪说与时代精神完全背道而驰在一堂女性情感培训课上情感类知名博主让女孩们想象日军侵华时期的慰安妇制度受害者她说同时期的男人更惨都被打死了女人至少还能留下一条命所以你看就算遇到战争女生还是有性别优势的这已经不是妖娃第一次口出妖言
5,3778,1188.4,一组图用原子笔告诉你中国建筑可以有多美
5,3779,1049.1,很扎心的一段演讲别让任何人打乱你的人生节奏余生漫长莫要慌张如果你很迷茫真的应该看看共勉
5,3780,551.7,小龙虾太多怎么办自去年起小龙虾在德国柏林快速繁殖如今已严重影响当地居民的正常生活引进鱼类吃虾效果甚微柏林市政府只能靠吃货帮忙了目前当地的小龙虾菜色主要有小龙虾意面奶油汤色拉等中国网友坐不住了麻辣蒜蓉油焖确定不了解下
5,3781,520.0999999999999,台湾未收到世卫大会邀请国台办责任完全在民进党当局第届世界卫生大会报名日期将于今日截止台湾方面仍没收到与会邀请国台办发言人安峰山解释了原因民进党当局迄今拒不承认体现一个中国原则的九二共识台湾地区参加世卫大会的政治基础不存在不能参会的责任完全在民进党当局
5,3782,250.7,牢记这些情况别用创可贴生活中很多人把创可贴当万能药一受伤就立刻往伤口上贴但是创可贴使用不当很容易导致伤口感染甚至出现过截肢的病例哪些伤口不应贴创可贴使用创可贴的正确方法是什么戳图记好啦转给你关心的
5,3783,503.1,这就是妈妈咿呀学语母爱是扶着你走出人生的第一步外出求学母爱是火车站台上目送的背影工作时母爱是生病时瞒着你微笑着说一切都好长大后发现母亲是天是我们一生永远还不尽的亏欠她们都是母亲母爱给了她们不可思议的力量为爱转发致敬母亲
5,3784,1174.6000000000001,重磅辽宁舰舰载机夜间起降画面首次公开辽宁舰突破舰载机夜间起降航母编队体系作战能力初步形成戳
5,3785,1028.7,五三惨案周年被遗忘的日军暴行年前的今天年月日日本以保护侨民为借口出兵侵占济南恣意杀戮北伐军和济南市民制造了震惊中外的五三惨案近万中国军民被杀余人受伤山东特派交涉员蔡公时被割去耳鼻然后枪杀勿忘国耻转发铭记
5,3786,408.6,每天坚持散步身体会有哪些变化散步是人类最好的药物散步不仅对身体有帮助还能提高人的精神状态个坚持散步的好处建议先马后看周末出去走走吧
5,3787,3777.8,一起唱响强国一代的歌加油我们站在舞台中央肩上扛着使命荣光戳一起来聆听强国的青春之歌
5,3788,346.09999999999997,有才高校学生自制趣味表情包帮妈妈远离朋友圈谣言的学生推出了一套表情包谣言请远离我的妈妈鼓励大家用一种更正能量更暖心的方式和妈妈沟通而不是不耐烦或者冷漠地回复这都是假的对此家长们表示孩子懂得体谅父母真的长大了全真真
5,3789,639.2,台步走得稳扎稳打扭得恰如其分全程面带专业露齿笑可以说是微笑天使本熊了
5,3790,439.2,重磅共青团中央印发全国中学生岁成人仪式规范试行规范深入贯彻落实中学共青团改革实施方案部署要求通过规范的岁成人仪式教育进一步加强中学生思想政治引领和价值引领积极培育和践行社会主义核心价值观是增强中学生团员先进性的重要载体戳图必看
5,3791,1072.1,感动听平均年龄岁的清华学霸合唱团唱我爱你中国清华大学上海校友会艺术团演唱我爱你中国浑厚又略带沧桑的嗓音震撼全场他们干惊天动地的事做隐姓埋名的人不需要你知道我不渴望你记得我我把青春献给祖国的山河戳视频给他们点赞
5,3792,1018.0,蒜香蜂蜜鸡用常见原料半个小时以内就能做好煮出来的汁拌饭那叫一个香啊你唯一需要担心的是不要连碗和锅一起吃光了
5,3793,570.9,煮了一碗泡面以后愉快的发出了这组图开森大家晚安啦
5,3794,397.8,人类为啥要在拉格朗日点架鹊桥这个点竟与三体有关月日中国将一颗地月中继卫星鹊桥发射到地月轨道的拉格朗日点上这个鹊桥是什么鹊桥飞向的地月系统拉格朗日点又是啥意思戳视频听讲解
5,3795,617.3,此刻你愿转发微博帮名被拐卖孩子回家吗他们都是打拐行动中被解救的孩子有的被拐卖时刚出生几天他们可能从未能在父母怀中撒娇可能很久没有感受爸爸妈妈的温暖这名被解救孩子急寻亲人多个转发多个希望帮宝贝回家传递
5,3796,735.8000000000001,汶川大地震年穿越北川老城遗址看新城重生中国人永远难忘的日子北川那场强震中受灾最重的地区即便山河破碎中国人还是挺直了脊梁或许我们在自然面前依旧渺小但我们绝不屈服众志成城多难兴邦加油
5,3797,872.7,国产水墨动画短片二胡超唯美的中国风
5,3798,505.50000000000006,原来长痘痘粉刺和吃多少糖有关大症状表明你真的摄入了太多的糖来来来是时候开始对号入座了
5,3799,2098.8,乒乓艺术家许昕十大神球堪称杂技近日人民艺术家许昕在世乒赛上的一记反拉神球刷爆网络淡定自信的许昕放话自己的目标是国际乒联五佳球全包以往许昕就屡屡在大赛中秀乒乓神技完美的手感堪称耍杂技
5,3800,2254.7,爱你的心从未改变过
5,3801,1114.3,唯美又治愈闽南语童谣鱼歌厦门六中合唱团翻唱鱼歌简单的旋律配上朴素的闽南语歌词带你一起回到小时候的海边生活编曲老师称这次演奏手脚并用一心三用更有难度网友一如初听时的美好戳
5,3802,740.6,李清照宋词中不朽的女子生当作人杰死亦为鬼雄争渡争渡惊起一滩鸥鹭莫道不销魂帘卷西风人比黄花瘦断香残酒情怀恶西风催衬梧桐落年的今天千古第一才女李清照逝世今天重温她的诗词经典戳图你都会背吗
5,3803,952.3,为你骄傲中国成就日清晨我国首艘国产航母离港海试向作战舰艇迈出关键一步从歼入列空军到潜龙三号探海从慧眼启用到北斗组网年尚未过半大国重器已捷报频传中国科技创新一次次让世界刮目相看转发为中国点赞
5,3804,1695.8999999999999,您的霍格沃兹录取通知书到了请签收
5,3805,1380.3999999999999,记者在自动驾驶完全失灵的情况下如何确定方返航方向等等机长这条航线我飞了次应该说各方面都比较熟悉记者有没有想过有自己会遇到这种情况机长已经飞了几十年了当然做了特别的准备谁知道下一刻会发生什么今天所有的好运不过是以前漫长日子里的坚守和专注晚安
5,3806,1279.0,今天你愿意为这样一群人转发吗中国氢弹之父于敏隐姓埋名年为国铸核盾卫和平袁隆平长年埋首田间地头发明出西方专家口中的东方魔稻他们以民族振兴为己任心怀强国梦想执着求索钱学森华罗庚朱光亚转发记住这些名字致敬国之脊梁
5,3807,9990.7,新时代新青年五月的鲜花为青春中国绽放点燃激情奋斗是青春的底色激扬梦想行动是最好的传承在属于青年人的节日里我们一起度过年五月的鲜花全国大中学生文艺会演全程直播
5,3808,485.4,热热热你家被热成啥色了近期南方持续闷热预计至日江汉江南华南东部等地部分地区仍有以上的高温天气局地最高气温将达以上上述地区高温范围将逐日向东向南缩小网友这天气就说你想要几分熟中国天气
5,3809,750.4,纸飞机大师教你折出世界上飞得最远的纸飞机米破世界记录的纸飞机折法你所需要的就是一张纸和一颗爱玩的心
5,3810,318.5,转给父母为了孩子和他们一起看完这段视频儿童遭受侵犯让大家愤怒心痛更给所有家长敲响警钟对于儿童性侵害我们有多无知孩子就有多危险你有给孩子正确的性教育吗你有告诉面对侵犯时该如何保护自己吗和孩子认真看完这段视频让孩子学会自我保护
5,3811,485.9,手账必备超可爱的卡通人物简笔画超可爱的人物简笔画转走陪孩子一起画起来吧教画画的沈老师
5,3812,455.59999999999997,生命只这一次你没时间浪费时间有精力追剧八卦打游戏却没工夫提升自己找借口磨蹭拖延耗时间却从未拼尽全力你要知道这世上最遗憾的浪费莫过于浪费时间最可耻的辜负是辜负自己条时间管理建议行动起来别辜负每一个当下便不会辜负生命的馈赠
5,3813,859.1,暖交警大雨中执勤男子为他撑伞日一场强降雨突袭淄博在街头大雨中一位交警在执勤突然有人为他撑起了一把伞在随后分多钟时间里雨越下越大高个男子一直站在交警的身后坚持为疏导交通的交警打伞直到有同事把雨衣给这位交警送来这位暖男才离开了现场
5,3814,416.9,这是我出过的最光荣的哈哈哈哈
